id,core
crd_7c421033c14c40e7a5be957ba42bb1b7,legal
crd_7ad03b4873f042bcae4da820a7061ba4,legal
crd_ee9f19ba64f54bf78ba3cf40e0cac256,legal
crd_c9f08696c3cd44bf96e2a149bb3cfb12,legal
crd_51bf217683f54e1bb4e6835392851031,legal
crd_0a9db863f78c46429d3f1835d046bb2e,legal
crd_0bd8f734ff064b3881191b916f8354cf,legal
crd_a9407e39c2ee47869d7a634aa46a7f04,legal
crd_f8c86fca55d8453da9c1c6a39a5164dd,legal
crd_d01b88e57beb41db97537585ad763334,legal
crd_09435d146f0844b3ac864e77a8ac746d,legal
crd_4962196e0306474a8191dc8624c1b7ef,legal
crd_ca25b4581bec448ca5dc7f742615aea8,legal
crd_d41a4c80d657424e855e6e3f06caccb8,legal
crd_a4e2a291ea24493f8974e6ba5f2ec64d,legal
crd_34cb2d9dcb664dd590e7122735212e37,legal
crd_d5ae36cf042240b6b63968ee83fb113e,legal
crd_e81b8a65eb1f4006a70ca1cc89adc3b2,legal
crd_ca9423d0bba546db977330274d8928ff,legal
crd_9bfdd01bee6045f2b694a2b280e834ec,legal
crd_4ca99dff350049e6a2a72a72b595d33f,legal
crd_c0112540b6764a02a42944c0434d87ae,legal
crd_a82fc925002649ae93310c73c8a74a8c,legal
crd_ba8bf1ab1f3a454eac2237a820e5da88,legal
crd_6cb04ac82f5f43b1a4a7cf2deae221df,legal
crd_2dcbea7036c54b9688bba4a478e03294,legal
crd_a751124c50e347d68fe2a2b340f01719,legal
crd_7ed94ab06dc44f91895dd7b9bf648b97,legal
crd_f8ac73538afa418390174732631ffa52,legal
crd_23bbbd44361b4dcf9942bd281212a613,legal
crd_0f37017fbc274dae8dc0603b6c6a73c3,legal
crd_a204f84909b6469c95cf671500547b35,legal
crd_e12a06c8188f4b1ba084b7c6b14b466d,legal
crd_cddd82bf6ec742418d26e653630792e9,legal
crd_3fde5b7a72b24201b728abd6c7f1797a,legal
crd_1dace5aa2ed9488e88a16feb02561049,legal
crd_1dfcefb9ec294a798aabd2a21300d88d,legal
crd_6625bb30bff14209886c5157c85c37a4,legal
crd_953f8e5972634de5935794d17a4a3e06,legal
crd_31457772bf37423d9723625203754abd,legal
crd_8b31286860cf4d2da0374f76bf93e6e7,legal
crd_96d515e8823e42ce96c3aab0ad415d01,legal
crd_5fbd8a029bf344a6a3e42793c324f12c,legal
crd_c961ff4c701b45da8cc477d7a5192b6e,legal
crd_ac797e7b8dc043fa8cc160ee82f94713,legal
crd_5b8b1ca3bad5482e8fc1592899c58cbf,legal
crd_c77d5fd7b519414d848dc5e73124f5ce,legal
crd_a7de9bb16f4540ec9e7bb9a870a9b289,legal
crd_b6134218a3104ed7b31df482ccb0b0a9,legal
crd_6cba76453f834205a7edf1e8222907c7,legal
crd_deac8b7b6b514e84a8df865184e81220,legal
crd_c2ea432892434d9c9814d4bf6c3791a5,legal
crd_775c901d8b4d4fd3884750a11cb7b1be,legal
crd_67fb41c26e2a4f10bfe027e81169daaf,legal
crd_79ca7c747dcb4e7189ed8bc3a6b14f8b,legal
crd_ed0ac9694b3b437aa135b0e758ac3ce1,legal
crd_3c803ea6602c49e0869da110c5d31d42,legal
crd_37ca8a8c91fa46e8aecbeb9f476e0a3a,legal
crd_b8c769ff9e444e0ba52335172a61c4f9,legal
crd_6e88d3615bd94a6fbf2dab003d75287f,legal
crd_61fa338e64c749f4b236deeade5bf433,legal
crd_8f083e7044764c369fd81b4ab60c3054,legal
crd_d90411afb17e4ed3b6788da7f15c9c4e,legal
crd_6719f7e2898e4621b17ac591412e5b48,legal
crd_ac175f73ee3c4cce86c8ffe6d32db73a,legal
crd_4730c91483f24305b42abe86b2bb34ee,legal
crd_853c5c99d28f4304ba79004c91379057,legal
crd_ab2c56210cf647609962b1be64726001,legal
crd_2fec41cf370c44e4a11f2024d8375c4c,legal
crd_45bf84f2a90e48be812c82d9c9272438,legal
crd_1c8429d7ddbe4e4895be3442a801c039,legal
crd_88ec6886b1a0481c9ab402049d1649e8,legal
crd_0b2c5d800fc14fdfacf098d74ec7ab74,legal
crd_9d62c487faa543c78f964ac8ff1a73f6,legal
crd_7bea75aa713d410a9be82d9e82ace333,legal
crd_5a9c44f3e0884493b853e0a1c8b1fca6,legal
crd_e32380ac2e3f4e69b385cad4b3c3df11,legal
crd_00dc125290b34527b59cec4901ec94f9,legal
crd_ba402a6eed1344f8832f0032b3fed4dc,legal
crd_f04fa097a7234ecb95ea7eeea70c9c39,legal
crd_2efc304326314401b518565ccfc8f238,legal
crd_9eba1ff8237f48d9aa89b725e90e2fb4,legal
crd_a324c0fddfab4d7681efcf47adae3c6d,legal
crd_003d1c2326544b7493e1641770d22b0a,legal
crd_02c9d135c9774d4ca1cd3a70c62cd9f1,legal
crd_e7b04611dd234fc7a07b0e48c2811fd2,legal
crd_abb29b66e814454ab886f18985102a9d,legal
crd_a40dcfcf0f944762a1b3f31d9a322c9a,legal
crd_d93d338ebe6c4e2dbbfb72a3059dcbc3,legal
crd_fe74bbe0dddc45fc8ecb07ba325f1e69,legal
crd_068db63a90ad43afa91b940fbb546575,legal
crd_7672e43ea7ac4d9a8a51e463a77b6358,legal
crd_a7f5bdc867ac4e5da287d746420e7448,legal
crd_5ed0be30062e4fa9a32f4edb4e53c47c,legal
crd_1f27fecaf7074061abaaf6684bce4e2f,legal
crd_03538324959a406cb3ac98684214d437,legal
crd_9d869b2d59da48ad81923dc474ab2bfc,legal
crd_341b56d7d2d549f5b2caa285c026278e,legal
crd_c64093c102d445409f2386f06e43b3c0,legal
crd_fde84e341b0c47929fba2503d3141e45,legal
crd_a385d4bd2e5543609f40f170f17a6a55,legal
crd_bb645060d48e4242b0003701c6b27400,legal
crd_6e6ef50186da41dbb767e450c6ccc20e,legal
crd_28f00cdb65fe48deb2f97ff979670b4b,legal
crd_ea4fdeec62324b1eac04465ca25a1fbc,legal
crd_c35b1525a65d4eb28169ad5d88a0bc27,legal
crd_907f9d8972fd47b6903590bd53f1e662,legal
crd_cf6f37c499d34d8aaf47e0e3e2eb6523,legal
crd_d0b64b7438ce40baa803ae8f13d6981f,legal
crd_3c23dd0191ce4f80897a8f50d75bc7bc,legal
crd_1a19968d0ca94ea484efbacfb804c206,legal
crd_06dda85b506e4a448ce0615f07758bfa,legal
crd_1718e93b703240a8a8be4fd0ab13b4e6,legal
crd_ce53812441ff4a67bd0b987da44126c8,legal
crd_760a3c258ef143de8f8e85176c0bfd1d,legal
crd_6ebf8ca0c6b848e992e9927bf0d93d2b,legal
crd_05560bab5aba45cd8cd838e0d3597cce,legal
crd_68c2d4e87fa84e0bb650d5e2b9c0737b,legal
crd_12146ea4da72415a89be38870433e765,legal
crd_a32fde4ae1e84354ae7f20d6953d08f0,legal
crd_a3bfa4a999c04a9ea29d4877f877474e,legal
crd_526769983dde47589d6ddf5cd4e74caa,legal
crd_073ed613c952404b9bb513fb78ea17f5,legal
crd_b687a800e99b4465a744086c0eb9c93f,legal
crd_73984c4885124477b3a6a48fbe5cb2ac,legal
crd_15c2ebf5713c436eaf0478e2b7f8547c,legal
crd_3ef790bdb3a2494783a80d778429c034,legal
crd_d4eaff075b2b41659976e71933d2c3e4,legal
crd_baa89f6923b94ff6a59e1957814a2645,legal
crd_2f8f2276cb254195b2abf5cffd2b8193,legal
crd_0d0630d4e335471e9a11643b9b82ffcd,legal
crd_c48a5579b74d4299b4bc48db0776cd36,legal
crd_fd6fc618265f462787b1a9bc6c988b54,legal
crd_c7a3740622334580a1f011a55e286bc8,legal
crd_1379d064484a4269bc01c74fd935c221,legal
crd_db68b32c197d4f808a46afc957338877,legal
crd_b577553c749f4093b477e1ade7e52a2b,legal
crd_6ba7d8ee8a894df9a67bc08fa0ad9b35,legal
crd_7212b4d89eff4f039568f65cc8fd9855,legal
crd_8f7af60c55b644ffbd49a856e3187bc8,legal
crd_c189dd421b024c29b83e86aea8bbc347,legal
crd_7388269750db42eebdd7fbe6cbcfe30b,legal
crd_d544feae1c8b4accae8e8f3d185380c4,legal
crd_3b397fb706a24feab4001ec2becf901a,legal
crd_e6055fbcee8a4a03a980c5e2e3a2cff9,legal
crd_ce8e3338542f433193eaf3a3737ba1c4,legal
crd_4cb55532004549e59945436fd57a62b7,legal
crd_dd74aaf06b6e48c59d8b8e4aea1dcad4,legal
crd_436427be3a944c3983c61f6038ef6ea6,legal
crd_756eca11fdec48c2bc3b4f427b151b6e,legal
crd_995ce4bea35048d3b53f224ba4fc7664,legal
crd_6a9fdf228b704ed9babf570ea82fcdcb,legal
crd_f5e766865cfb44288cd71675cda91f7f,legal
crd_2f01947ccb4d4bae8b2cda6308a77323,legal
crd_9dcde646049c4c889034da24e175f7f8,legal
crd_b7cb9265f8b84f77afabe12e61219153,legal
crd_6cdb5c7da33a4158b6646d784ec0f2d5,legal
crd_5403ff921bce4bbc90468b0f860dc23c,legal
crd_703facdf13c34886a976ad5a31f955ff,legal
crd_5438ceaeaafb4d50a66613cc5df1ac84,legal
crd_af02f016a89c4174baa02ff8a5355f4e,legal
crd_1391eb60b4054ac9a02e6b1f0e150c0f,legal
crd_5fb3a3421c9c4fd9a83a6d235b268b2d,legal
crd_3255845b67e447e9821ea5cee4848f57,legal
crd_50bb3e4e83fa4e7d9e603a15bc296c3e,legal
crd_99154bf3bafd47f6ae3736da4cd5424f,legal
crd_8f2b1625f47a4b4ea1d5f90b61985827,legal
crd_5531bbdbce6c4d0b86a40ea6fecac853,legal
crd_1d57accf2ede4947b8cfd1a71c7b85c6,legal
crd_9599f783023446468e24ada470972aa4,legal
crd_5898c1f57f914c70880a9a3fee5a4962,legal
crd_0883cd88c2404f829929be8755b3d865,legal
crd_834655aa7bc54dd0b1bdf69ce343359d,legal
crd_31618f4403c2423683f1b82f04a2959e,legal
crd_5c953b299f3b4de08ff77ddd3b041270,legal
crd_78adb82131a54205b5ba3cef451bee00,legal
crd_bce37cc08d944fb99b90fa9f6fcda16d,legal
crd_a79cd84bf7444d0f847f6ceb36c93f24,legal
crd_08ee7216354243869129fd8d6491168e,legal
crd_0bac00816e484c9897881390d90a614f,legal
crd_ddd89c441cdd4795907313f38e85c1e7,legal
crd_6b414f08443c4f009d32f627f1d46256,legal
crd_b933d7086ba94eeaacdcd18f872402c4,legal
crd_137c6f751cfa4c56a1fb8443e611b0f4,legal
crd_35af0ddde9834b5e8b37b9ba98126c71,legal
crd_2aef4896a5194dd69fccf9581d20e735,legal
crd_5b613c1368aa4c94a43c012f9a73394e,legal
crd_13f1e523e8454e648cda03bba3603643,legal
crd_02f5f28e11b84721906692f042d0baee,legal
crd_d61c5630a6b649589ac1fd4a8bcb1014,legal
crd_a3aef995690e4b4995241341af5f31e3,legal
crd_afce8f318b6d4d68a9ff9ccb5a616655,legal
crd_2d25ebdcc8874b25b749753468ba5956,legal
crd_5fede8ed6d6845b7be83496ccb0fb2f8,legal
crd_07082198195e40d6b940142d1383c881,legal
crd_b62b44f1e2144c1e9ebec3da471579c3,legal
crd_db2f742945da407b952d5bc900e43f18,legal
crd_c6aa9e3981f6416d9cdd69d6fa76651c,legal
crd_d6f21fdca571497883e46666abc022bc,legal
crd_24945449688b42f699bff7a47b3f282b,legal
crd_297bfc741b2c4c01b430258d55aef604,legal
crd_ebdef6b29bb74afaa3e5efea83fe89c7,legal
crd_e820659ebe3f4a2fa154ffae96da8bde,legal
crd_c26b377f986245bd8f63360bcf26d5be,legal
crd_f3402d0395ee4f5c8fe1c1f897f6e06e,legal
crd_d98a2d4cddac4630b7e3364443381093,legal
crd_6ae3b063360244f19a8aa03334b16078,legal
crd_3459a012234b4a23b83deebefa450d7b,legal
crd_1676a1863764440991d68270eaf35bcd,legal
crd_302ea1ce0fe94e5c97360498d05eee9d,legal
crd_f3d2d4123acd473da89b7358ae6dc5e4,legal
crd_11164a4fe7894e46882f5490ebd875cc,legal
crd_e0ddeb51820a4e46840686240e076a57,legal
crd_648eda5b1ace49e1abf842cce776399d,legal
crd_01848d5183c64bdbbc3d2bfbdf2f1aa8,legal
crd_9408beff78404a25a70496ffe22a7bf4,legal
crd_f70bca6387dd4f34a80c7a0ac8bc102e,legal
crd_e9c693252fcc405988a7aab7ec8d7a19,legal
crd_1e4c0158e3ac4e989d2886cf87564dd5,legal
crd_c60b5558ee6c404f8cdf7955d1087b10,legal
crd_06f238177bee499eab1cf34e60e55725,legal
crd_3d0ac2e2f0bb4f7bbb4831522a6cbd8b,legal
crd_79a0419883024bdbb3b8127318829daa,legal
crd_780972e5c4f84315bcd27496ef5184a3,legal
crd_c4dbd53e73ce43b4aa66cbc1fd93885f,legal
crd_2a71e5ea621f41ce9028d6551c153764,legal
crd_5013266a9fe04d7b9685bddef9c6f6e8,legal
crd_93883c73ea3d4c269ed099da7f77414b,legal
crd_e295d49c71554b108a26b197046ca47c,legal
crd_8944266c591440ad9bcb0a6723cf0645,legal
crd_45bfb8a9f002440191e7bfd8b993fd22,legal
crd_3c5cc621f8c2419aa3e82f1189fb74b0,legal
crd_60f1bf0ac9ac46ca92e290a11ac334e5,legal
crd_ac6b41f1d4314cd48a6c0e40b01203fd,legal
crd_eb28d5bab74d4784a6a59b2c5cfae6bc,legal
crd_966bd91d331f46b3af9f199a2e03515d,legal
crd_7ffeed1a4c364378ab7814dda3b99b73,legal
crd_694283d53b724c6aae880fe453cef8c9,legal
crd_2f24650e05da4e108e8988b03fb64a01,legal
crd_be028c8d6e9144f4ac4f03b17462db1c,legal
crd_ac32bfe50af84f459d9cc9d4c0d659ef,legal
crd_0e5d59110fee4c7e922e2ec67f5fe1a6,legal
crd_8161f9ba546e46c2850f4f97f5b623eb,legal
crd_3efeba396af644afb4fbef6c35b58521,legal
crd_025c5e1c614940ee94c0d2e1d96ebbf1,legal
crd_9d7dbe554e37401d8507e1b3b69c69bd,legal
crd_89090f037609469eaa214e72bc12d218,legal
crd_c9089f2ab85a42349c84cd3bc0bd3f2c,legal
crd_452868f6888045018e50e2b4e41e0f7b,legal
crd_40708d21822d4d2cb668603a1dda664f,legal
crd_71250fc9f98742369de2116914b4109f,legal
crd_e3b8971a2d4140a79429277295edc4eb,legal
crd_f032f51e8af64d8db27c87e1f6db56a7,legal
crd_4baaef6e190c46e4b03966728f10034a,legal
crd_449f87a8929343be814ba9a5556c0b2d,legal
crd_e2f72bebe6594283a1d71d93ba4e72bc,legal
crd_cd7996cdfb3146438a6c0564f5a5fb3b,legal
crd_98f78d167b2e41d58e796d0124e5f9bf,legal
crd_9cc22e72ff234c27acb37f7d0e1f4441,legal
crd_5879c143b9484d898408440f80e8531e,legal
crd_ea7ccd56a6474fd897146c5e15f30fa3,legal
crd_7f7875c57b0f49d9a0ca569ec1037777,legal
crd_ce1ec049b9994d6fae071a0f74886cb3,legal
crd_5516a5f756734f2c89d1ef63e8c9964d,legal
crd_c51eb90cb4f54e9dac6596ea653c956d,legal
crd_a776fb952998401394dcee6936d85b56,legal
crd_a529727601b84e9ca6f8b5052d1d2572,legal
crd_c3f4b42a04de464a8f93814fd4e1884b,legal
crd_4cf391db31ba468f948bad5a20b0bc16,legal
crd_e97e4b9894fe4c9798b0d925092d3eea,legal
crd_19431b87131547d98fef8a693077a77e,legal
crd_26dd3cd037974467a3c4078d58f4ae25,legal
crd_67714955a33e4508913f44b8ccb08e5c,legal
crd_458325805fc445799aabfe4c4046f89b,legal
crd_e08d7a85c4e84f1e83a7521ff9c15a89,legal
crd_9c3f1e9961584a3ca4c8c32241d25d0b,legal
crd_3f0711ce8e06486a8bde68218e75d360,legal
crd_f9edf9a591974716b2d7f02764f93737,legal
crd_42ef053d7aab445fa7b0a2bf2e028864,legal
crd_8b02499c992945e2990cb669d7468256,legal
crd_7202d58f49f84525b3a9364c319772f3,legal
crd_7cfdb563e48a4998ae06726dd5feda7d,legal
crd_e9dd2025da3b4ef7adf3f2b9cd67f421,legal
crd_db3ade6d337c4c72aad63938a16e7692,legal
crd_85a886f78a71416aa253879cbe81d8dd,legal
crd_d3dd900e88304c778c319c8facd2c8f2,legal
crd_461c6287b34c4be19933bac34f7c7d78,legal
crd_907793ab7fb44dd38c58f0dc1172a7d6,legal
crd_48fb46a8fbdd4615a2c9ab99f304a0f2,legal
crd_e300981771704026815250b876ae28be,legal
crd_12426744b21049a39b01acf3d93e4311,legal
crd_894f1b97871342e29b414e927dcd1140,legal
crd_1ebd5b431d3c46b882e3c95712a9502a,legal
crd_7c261f64006d414180bf53ea7ae2f467,legal
crd_9b72fe4e823b447fbdd927b3dae1342a,legal
crd_8ae92c4a53ef47acb4aefde6341cba60,legal
crd_3a3a926925af4b4ca1cd8567c7a300ae,legal
crd_da584233ea5149dd814bd6b372e015d5,legal
crd_412dcf4edf204b919385a120e64b4b50,legal
crd_d46b1371e56d486786fb471a1c043d3a,legal
crd_4bb6eeb124574cc6ac3695e255598cfb,legal
crd_0140dc8d8b8444878839e0c94f358497,legal
crd_a35ce7543f7e4af49eb325083776e061,legal
crd_edb33beb5360472080df4b6d2a6878a2,legal
crd_43b3128f2b504d7b9364db3803511c13,legal
crd_10b23643a0b146bcb95389cfb37c6133,legal
crd_0eaf4bdb418a4e63a69851152b8bb057,legal
crd_1fafea8238334475ae8ed9ece3728309,legal
crd_d544feda22c44e0e9fccb9936fb20202,legal
crd_af887c9fbbbf4e12bf91a9d221681e71,legal
crd_a3736e115d014a5e85d5913b9d100f9e,legal
crd_a849716500754889824d4a9aeb2c6b84,legal
crd_f27b7d5ae80b49c4a1a6019138a14ace,legal
crd_210e4fd42fff4273b7ed916683431def,legal
crd_d3bfcff390e54c9bbd1027b57320d621,legal
crd_fdc463d617dd4b938a2991c4f1e1f542,legal
crd_5004569c2e0246e8bc9014bc00c21cd1,legal
crd_830fee590a4e49c1a54622779b4380c3,legal
crd_fc8acdf39f114f398bca3f962a072274,legal
crd_c1cb807b384241ea876b8b2d52b1bc46,legal
crd_314343a109e74d31bb84143aeb72d25f,legal
crd_a9888f3a8e1845588922ff69068e6f78,legal
crd_3cc55696a89340ceb63f0ad739644c17,legal
crd_68ff503b4be94f6cbf93a9b0cd097c80,legal
crd_5c628b6eefe64685a02ea0bd3bef7a44,legal
crd_2254457f8600435abc8520521283f8ff,legal
crd_14a6c9cb57b54a889bad8a3e1f62e8ba,legal
crd_db64e740e8ef4c22b87c89fa48093cee,legal
crd_e0a935e3f8394d2b881f48d3c9c46b05,legal
crd_bb8f3a2d154346dc8e21ef6fea46a1f0,legal
crd_ec332a15608840ad942e800aa7b17294,legal
crd_5dc832dce6f943ddbb2bcdce8893ae61,legal
crd_5a958c7371a3467fbb486adb3bd370ce,legal
crd_9fce790e0b1c4e0788899b6eb0d6aad0,legal
crd_1f76ed2f61db4a9cb5a5647c43e1ebfc,legal
crd_63be1159dcec47dba6234bf124f86c75,legal
crd_19a1d88c22204acf9412f49437e0eb00,legal
crd_7fd5d0e0a462464dbc04f11a37718f4a,legal
crd_9444cd2552124a658a0c276513934a4f,legal
crd_78be93b7d9664f388cebf0499a2e6dd8,legal
crd_74fab45eaa32470b9ca3c830ab920f93,legal
crd_f199d7305e4a4b0a81d20610d4761aa9,legal
crd_6efcf80c6ccc458e9892bacc332c32d7,legal
crd_0aa70773df3a4f87ab5b96825787497d,legal
crd_721b1a5a766441a382bd8975b7b7a7ea,legal
crd_6506bc6d995f48a6b643477a796faba1,legal
crd_aaae8eab8f604635883282a61d3376ff,legal
crd_cbca0a75a1f9430baae6cf1528a421c4,legal
crd_e563c6bf2df446f5b77fbf41d3d3b30a,legal
crd_e736ff0f31bb455992c5ba93c4875444,legal
crd_715fd7db81234ccc970f710f0c4d469e,legal
crd_e069dd79b4104043aab51cde64808d82,legal
crd_4b2b91b67cde4db99f61c51b388a338f,legal
crd_83352cb5f0a94843857df13731c502be,legal
crd_b72fb20c7b664b749e55de43aae47b3c,legal
crd_c6e74eb559f2406fbea088388759a259,legal
crd_5d3eec99c8a746a5b8b774fb50cc5180,legal
crd_f67695810a434de2af182783cbd167e9,legal
crd_a7aa78d2d3044e7ea94529cb078fced2,legal
crd_9a47b5d5d819442882b5319fab5ed77a,legal
crd_f291329542f04339988b4051333a446e,legal
crd_6ecf18a6435e46238220c23606eb7768,legal
crd_ab1aec84c58d45afb0773657b0990323,legal
crd_7e4aa6ffcba9401b916220a6f79c355c,legal
crd_e572046b12da49769e2e492828d61636,legal
crd_ecb9566eb3fb4a9f9765dac205bf1b2d,legal
crd_2f8df927b41b4664aa7f6b810df6da4a,legal
crd_c87a5472942748c6af5d609bb93d63c1,legal
crd_209d406df9574154ad94b0b7c78d635f,legal
crd_12fad68b6919451cb7165478fec5aee7,legal
crd_a4bc1bcb3ca54062af8854d9ee7a920f,legal
crd_df75fce740274e7092a368c0dfa0b417,legal
crd_a6340b8d58a14de28c95f912df744b3e,legal
crd_b467180bb50b4da59a6b99725ad7fa84,legal
crd_4fc312f6a56240dba9cb3c6fc6efecde,legal
crd_c16e96de6fd24d58969aa7429dcbbdcc,legal
crd_d5e31be3b67a41c0a0f6ce871e8c69c4,legal
crd_e37301dbd08d47fcbd95accf72aa2a3c,legal
crd_20513d1b0b8947e7b18e967292e9fb23,legal
crd_693273eeac4846a39a3539fc6ded617d,legal
crd_846446f8cb0941d293de679be94fac73,legal
crd_85d29b6399cc45b696b6f1e9abe19910,legal
crd_47393fa4b8714ffbb182701c995d4998,legal
crd_f41934191f364d68bc66e64860cc0c92,legal
crd_a583e1fe8f2144a7bbc320e966734055,legal
crd_c53a525669114b578666906f5adff421,legal
crd_735ff8a1a313478cacec3260dd388dfa,legal
crd_ba5b6348c7074d0cb21ecde50a1e6651,legal
crd_0e2b19d48e8447f19582feef97a52725,legal
crd_0af4496693f64685885b27455c69e385,legal
crd_bfe946722b9545b996eac2d8d5e13dfd,legal
crd_bc7acdf1831f4c71bbab9e1c2c16f0ff,legal
crd_833361002e2a4571b9d12ba392560b16,legal
crd_4a0125f47df34b3c9f0f097e0cc68c84,legal
crd_9c1f10eec0c84bd8bae7c5403a6221a7,legal
crd_3c2769ada879468487b74479a921bc27,legal
crd_b486db00d41f4888984650e72cc36b00,legal
crd_04d93f974e354add83a5c60fbcc342d1,legal
crd_63f4432a95d84d9dab23728cf715f31f,legal
crd_6351c1cb10e841e09ce43d107309796b,legal
crd_51db72cea0fc47c7a261bea9f511d4eb,legal
crd_79bc467a7ad540e4b2012a26e7a247df,legal
crd_e49684f046464f2fac248bd11ba54f5d,legal
crd_a24dcdebfc7246d4be1faad573e0a23e,legal
crd_655a6cb32b86442e8bfc1538371dcded,legal
crd_534dcd9a655747bfbcb0c52c605e9220,legal
crd_8f78f01a16b947d8808ca0d350cb5c31,legal
crd_07fed6332fd14403b062bc4f1aed3e63,legal
crd_0f1a48118a4d4952864c66eec69808cf,legal
crd_00e4569178e847649514f979474839fe,legal
crd_534a9b86f32b472ab15ec30d254d76e3,legal
crd_96709c5ceb00448ab2b8e4b039319183,legal
crd_22989be17783417ea635d11b83b71252,legal
crd_414acca972834b90bd464855d69b79cf,legal
crd_38b31e4f9b2043259a5d8909cb58b8d3,legal
crd_2c1dd652a2ff4655a1e26419afe50b4e,legal
crd_824fecbd011140ecaba3b8c8d7c4740a,legal
crd_ee79f31b26a94960a66ea9e5defa5a0c,legal
crd_bc6df0ab3743447f9498d36c8f51fe73,legal
crd_d71041d05a2249a6a4785367a7236274,legal
crd_16dd3d0f11fb4a96a4aa7d7f69468a23,legal
crd_0a76a477c4d142439e5005d76bc01da2,legal
crd_761315af205f480fae3ecf8c5018db46,legal
crd_cf5e4f99f9c44d91b44ba607d640173b,legal
crd_f13c7ff8caa0471c9cea95ac9d2177c2,legal
crd_11d9c25e05f64856ba6814a42133a734,legal
crd_dd74a7225ba143989196a76089b46fdc,legal
crd_65f44d7a61bc416ebc68806cea7f39e2,legal
crd_b66ac79061b848eba1c927989cc2fd37,legal
crd_c82e5a2740d24cf68ca04688f54a0b50,legal
crd_bf86b60333c941008da0bf213d54829b,legal
crd_a5dbf42b10974a1d96749b32de706c58,legal
crd_b73a800e9b434141b154bd521d55d14c,legal
crd_7217d3c0bad44bd3b8f186720cfb4838,legal
crd_d82ace7e03d34ca587519f2c089dc515,legal
crd_6746b8da59f742ad83ff79efdcbe35a7,legal
crd_bef15d42bda94a50a0fea05384b4cd72,legal
crd_d5087e3422e74e3585a2a323b4a06ee7,legal
crd_0a8dca5feb454968a2d13e5917127c45,legal
crd_69128022cf3e4ff7bdd615ab371405a7,legal
crd_87ecd33b2aa441168c1ff68b4e5e8700,legal
crd_127dc81d93624162b4eee478a2f33f5a,legal
crd_46aa903866b2477f8601a1cb5a8f56b9,legal
crd_22015e39f7a8462688822b423e11f891,legal
crd_1aea26c4e3a24196a40c9c10de33fc82,legal
crd_6e39ed3b74964c12a79afd63898cf58a,legal
crd_b17b7e285ce043a2bc97e5953a39c574,legal
crd_c28dceb08757469c965d2620ac1841d8,legal
crd_5b27a13096a24ba4af338df7a19a358f,legal
crd_cc13be0e046742f4ae3e0aaffb5d3f9e,legal
crd_ce83f9ff395c46bebaee07439d10b43a,legal
crd_1ba7f7638b4a47d29957c8eef13099b8,legal
crd_1b36e531978a4a9eae7c7acd0d4436b8,legal
crd_74b0d91817074173a048a42d0835275d,legal
crd_905b7c293d554cbebda90ca9782af3bf,legal
crd_3fcdfc49c12743bea7e8f632ba06c41b,legal
crd_4de6cdcaa4d946e5bf5f63d07f8d1b8b,legal
crd_bb7c0120d4b14622b11e2a06f9352a3c,legal
crd_3c5807144992461aa42226464a5cd693,legal
crd_ea122d22ac8a430389070f2f090c05e0,legal
crd_8711108b2bca45a18bcabd2f982d0457,legal
crd_7bc86960d8004c408340e121f634035b,legal
crd_8d0e59a2afe64a538efd96c2270336ca,legal
crd_6349578aae2742c6901e3129e8da6925,legal
crd_a1439f505f594dcfb80bb8aa6d495e20,legal
crd_9ec070844bb24ee997efeb9e7bf9dac2,legal
crd_77a41111eb054ad3acd73de5f7f800e7,legal
crd_ede0bedf6d774a6db32444997ed3dccf,legal
crd_f2e3f60f19eb409eaccc1a8dc10f8ebd,legal
crd_93993a91205c4c6bb310fd17b0417b7f,legal
crd_fa38166d51fb479a962761c3c17a670d,legal
crd_6b0937a994d6436ca4ffaf3e6304534b,legal
